date,client_id,amount,notes,amount_duplicate
2024-12-06 22:00:00,1292.0,950.192970256838,note 8182,950.192970256838
2024-12-06 23:00:00,,error,note 8183,error
2024-12-07 00:00:00,1230.0,776.876814600965,note 8184,776.876814600965
2024-12-07 01:00:00,1453.0,4017.5573840284856,note 8185,4017.5573840284856
2024-12-07 02:00:00,1494.0,821.8545527408485,note 8186,821.8545527408485
2024-12-07 03:00:00,,280.66624952782803,note 8187,280.66624952782803
not-a-date,1813.0,3579.4023942577574,note 8188,3579.4023942577574
2024-12-07 05:00:00,1292.0,901.460683192842,note 8189,901.460683192842
2024-12-07 06:00:00,1317.0,3529.1694834572395,note 8190,3529.1694834572395
2024-12-07 07:00:00,1252.0,2447.5228249715033,note 8191,2447.5228249715033
2024-12-07 08:00:00,1613.0,3093.803008777621,note 8192,3093.803008777621
2024-12-07 09:00:00,1361.0,4619.798512901292,note 8193,4619.798512901292
2024-12-07 10:00:00,1341.0,2944.0635092311063,note 8194,2944.0635092311063
2024-12-07 11:00:00,1915.0,342.39993578238284,note 8195,342.39993578238284
2024-12-07 12:00:00,1358.0,2898.830788357971,note 8196,2898.830788357971
2024-12-07 13:00:00,1319.0,4677.058661587361,note 8197,4677.058661587361
2024-12-07 14:00:00,1618.0,3712.4290481265966,note 8198,3712.4290481265966
2024-12-07 15:00:00,1313.0,3467.853195331954,note 8199,3467.853195331954
2024-12-07 16:00:00,1436.0,1201.4835929568103,note 8200,1201.4835929568103
2024-12-07 17:00:00,,1720.2831817249512,note 8201,1720.2831817249512
2024-12-07 18:00:00,1514.0,2584.1940001302833,note 8202,2584.1940001302833
2024-12-07 19:00:00,1855.0,960.9512414665812,note 8203,960.9512414665812
2024-12-07 20:00:00,1484.0,1717.154077127482,note 8204,1717.154077127482
not-a-date,1844.0,4710.6846355979,note 8205,4710.6846355979
2024-12-07 22:00:00,1516.0,2671.3382515469502,note 8206,2671.3382515469502
2024-12-07 23:00:00,1163.0,733.682076528921,note 8207,733.682076528921
2024-12-08 00:00:00,1532.0,4130.678869148132,note 8208,4130.678869148132
2024-12-08 01:00:00,1731.0,629.069068280901,note 8209,629.069068280901
2024-12-08 02:00:00,1546.0,2057.858727517236,note 8210,2057.858727517236
2024-12-08 03:00:00,1195.0,4053.1228091129788,note 8211,4053.1228091129788
2024-12-08 04:00:00,1518.0,2711.2898969228313,note 8212,2711.2898969228313
2024-12-08 05:00:00,1641.0,239.10317213561262,note 8213,239.10317213561262
2024-12-08 06:00:00,1287.0,1090.5897143281722,note 8214,1090.5897143281722
2024-12-08 07:00:00,1266.0,2661.3564243582523,note 8215,2661.3564243582523
2024-12-08 08:00:00,1219.0,error,note 8216,error
not-a-date,1624.0,841.7568315169989,note 8217,841.7568315169989
2024-12-08 10:00:00,1160.0,3153.647084088219,note 8218,3153.647084088219
2024-12-08 11:00:00,1052.0,4258.663061188879,note 8219,4258.663061188879
not-a-date,1314.0,3174.4508864111385,note 8220,3174.4508864111385
2024-12-08 13:00:00,1879.0,2458.4348746088776,note 8221,2458.4348746088776
2024-12-08 14:00:00,1135.0,4900.5099416718995,note 8222,4900.5099416718995
2024-12-08 15:00:00,1545.0,764.2578875250846,note 8223,764.2578875250846
2024-12-08 16:00:00,1977.0,2805.915692842504,note 8224,2805.915692842504
2024-12-08 17:00:00,1774.0,1757.836610380831,note 8225,1757.836610380831
2024-12-08 18:00:00,1926.0,1174.2351526989423,note 8226,1174.2351526989423
2024-12-08 19:00:00,1607.0,4771.439670691516,note 8227,4771.439670691516
2024-12-08 20:00:00,1755.0,error,note 8228,error
2024-12-08 21:00:00,,4741.269348590961,note 8229,4741.269348590961
2024-12-08 22:00:00,1315.0,216.20715455960266,note 8230,216.20715455960266
2024-12-08 23:00:00,1033.0,1064.3718049434142,note 8231,1064.3718049434142
2024-12-09 00:00:00,1435.0,4237.801592297757,note 8232,4237.801592297757
2024-12-09 01:00:00,1943.0,1793.0870127706187,note 8233,1793.0870127706187
2024-12-09 02:00:00,1743.0,3682.4901689024487,note 8234,3682.4901689024487
2024-12-09 03:00:00,1044.0,error,note 8235,error
2024-12-09 04:00:00,1911.0,3063.607695854519,note 8236,3063.607695854519
not-a-date,1537.0,2124.723485110295,note 8237,2124.723485110295
2024-12-09 06:00:00,,1917.5556884667144,note 8238,1917.5556884667144
2024-12-09 07:00:00,1539.0,337.6467608469967,note 8239,337.6467608469967
2024-12-09 08:00:00,1969.0,1427.1508695338432,note 8240,1427.1508695338432
2024-12-09 09:00:00,1963.0,1218.8653427203008,note 8241,1218.8653427203008
not-a-date,1288.0,1914.4300926748385,note 8242,1914.4300926748385
2024-12-09 11:00:00,1931.0,1203.3505734455894,note 8243,1203.3505734455894
2024-12-09 12:00:00,1297.0,890.4605575809446,note 8244,890.4605575809446
2024-12-09 13:00:00,1716.0,3043.4687794880497,note 8245,3043.4687794880497
2024-12-09 14:00:00,1970.0,2153.7731388171032,note 8246,2153.7731388171032
2024-12-09 15:00:00,1292.0,3783.963841942246,note 8247,3783.963841942246
2024-12-09 16:00:00,1268.0,4304.642357700834,note 8248,4304.642357700834
2024-12-09 17:00:00,1286.0,2106.7928130414803,note 8249,2106.7928130414803
2024-12-09 18:00:00,1574.0,3607.2052399982654,note 8250,3607.2052399982654
2024-12-09 19:00:00,1907.0,4718.86300767319,note 8251,4718.86300767319
not-a-date,1736.0,3255.681653532225,note 8252,3255.681653532225
2024-12-09 21:00:00,1752.0,3526.325789158527,note 8253,3526.325789158527
2024-12-09 22:00:00,1823.0,4890.614908730743,note 8254,4890.614908730743
2024-12-09 23:00:00,1999.0,1435.9841666424336,note 8255,1435.9841666424336
2024-12-10 00:00:00,1569.0,157.88433730289978,note 8256,157.88433730289978
2024-12-10 01:00:00,1603.0,4512.441328523971,note 8257,4512.441328523971
2024-12-10 02:00:00,1688.0,3816.6631579507766,note 8258,3816.6631579507766
2024-12-10 03:00:00,1549.0,4806.291158153802,note 8259,4806.291158153802
not-a-date,,2398.473813114611,note 8260,2398.473813114611
2024-12-10 05:00:00,1737.0,3451.28985517691,note 8261,3451.28985517691
2024-12-10 06:00:00,1254.0,1634.1193006575359,note 8262,1634.1193006575359
2024-12-10 07:00:00,1953.0,4652.38898330202,note 8263,4652.38898330202
2024-12-10 08:00:00,1370.0,822.1718339269236,note 8264,822.1718339269236
2024-12-10 09:00:00,1637.0,error,note 8265,error
2024-12-10 10:00:00,1523.0,2543.2946199118223,note 8266,2543.2946199118223
2024-12-10 11:00:00,1661.0,3211.0597901123533,note 8267,3211.0597901123533
2024-12-10 12:00:00,1767.0,2409.430872021485,note 8268,2409.430872021485
2024-12-10 13:00:00,1660.0,1776.3668992455891,note 8269,1776.3668992455891
2024-12-10 14:00:00,1658.0,866.7667459496926,note 8270,866.7667459496926
2024-12-10 15:00:00,1594.0,906.9574226074765,note 8271,906.9574226074765
2024-12-10 16:00:00,1516.0,158.68904881248835,note 8272,158.68904881248835
2024-12-10 17:00:00,1300.0,2914.7789322026993,note 8273,2914.7789322026993
2024-12-10 18:00:00,1026.0,3009.545927568625,note 8274,3009.545927568625
2024-12-10 19:00:00,1583.0,error,note 8275,error
2024-12-10 20:00:00,1374.0,error,note 8276,error
not-a-date,1535.0,113.82835706359369,note 8277,113.82835706359369
not-a-date,1296.0,error,note 8278,error
2024-12-10 23:00:00,1277.0,531.3511566468538,note 8279,531.3511566468538
not-a-date,1691.0,3114.02060726062,note 8280,3114.02060726062
2024-12-11 01:00:00,1780.0,986.6109473009033,note 8281,986.6109473009033
not-a-date,1266.0,259.3680492466612,note 8282,259.3680492466612
2024-12-11 03:00:00,1388.0,error,note 8283,error
2024-12-11 04:00:00,1132.0,2862.4698412081257,note 8284,2862.4698412081257
not-a-date,1789.0,3247.422565653507,note 8285,3247.422565653507
2024-12-11 06:00:00,1825.0,2160.563180061189,note 8286,2160.563180061189
2024-12-11 07:00:00,1406.0,438.59430595317053,note 8287,438.59430595317053
2024-12-11 08:00:00,1862.0,2847.4403696013014,note 8288,2847.4403696013014
2024-12-11 09:00:00,1990.0,4278.922249959425,note 8289,4278.922249959425
2024-12-11 10:00:00,1055.0,3568.121406256602,note 8290,3568.121406256602
2024-12-11 11:00:00,1176.0,1754.8861376603775,note 8291,1754.8861376603775
2024-12-11 12:00:00,1360.0,4653.788580896924,note 8292,4653.788580896924
2024-12-11 13:00:00,1022.0,3157.2096797229356,note 8293,3157.2096797229356
2024-12-11 14:00:00,1765.0,error,note 8294,error
not-a-date,1078.0,179.18125931199174,note 8295,179.18125931199174
2024-12-11 16:00:00,,1872.0528470298773,note 8296,1872.0528470298773
2024-12-11 17:00:00,,1039.063468165803,note 8297,1039.063468165803
2024-12-11 18:00:00,1006.0,4377.362628582441,note 8298,4377.362628582441
2024-12-11 19:00:00,1274.0,2337.87175260492,note 8299,2337.87175260492
2024-12-11 20:00:00,1238.0,4075.465875623745,note 8300,4075.465875623745
2024-12-11 21:00:00,1918.0,4460.408872447148,note 8301,4460.408872447148
2024-12-11 22:00:00,1349.0,error,note 8302,error
2024-12-11 23:00:00,,3989.04333108452,note 8303,3989.04333108452
2024-12-12 00:00:00,1379.0,2023.9938468727491,note 8304,2023.9938468727491
2024-12-12 01:00:00,1619.0,1356.5245806137084,note 8305,1356.5245806137084
2024-12-12 02:00:00,1468.0,4870.4419132505745,note 8306,4870.4419132505745
2024-12-12 03:00:00,,1738.6295049828516,note 8307,1738.6295049828516
2024-12-12 04:00:00,1039.0,359.91993136888016,note 8308,359.91993136888016
2024-12-12 05:00:00,1865.0,478.85012592920975,note 8309,478.85012592920975
2024-12-12 06:00:00,1544.0,1281.3844422350262,note 8310,1281.3844422350262
2024-12-12 07:00:00,1015.0,459.3036209319588,note 8311,459.3036209319588
2024-12-12 08:00:00,1041.0,error,note 8312,error
2024-12-12 09:00:00,1428.0,3328.216528082715,note 8313,3328.216528082715
2024-12-12 10:00:00,1388.0,2652.4019424281746,note 8314,2652.4019424281746
2024-12-12 11:00:00,1663.0,409.1243386186184,note 8315,409.1243386186184
2024-12-12 12:00:00,1318.0,1171.0413276599738,note 8316,1171.0413276599738
2024-12-12 13:00:00,1581.0,1895.4884943549412,note 8317,1895.4884943549412
2024-12-12 14:00:00,1903.0,1987.4002153476242,note 8318,1987.4002153476242
2024-12-12 15:00:00,1176.0,1699.8459849484987,note 8319,1699.8459849484987
2024-12-12 16:00:00,1799.0,2300.706788602698,note 8320,2300.706788602698
2024-12-12 17:00:00,1770.0,4739.960593564233,note 8321,4739.960593564233
2024-12-12 18:00:00,1049.0,3573.902227269796,note 8322,3573.902227269796
2024-12-12 19:00:00,1023.0,4911.808046234942,note 8323,4911.808046234942
2024-12-12 20:00:00,1373.0,2351.9880419801525,note 8324,2351.9880419801525
not-a-date,1897.0,4632.343464158364,note 8325,4632.343464158364
2024-12-12 22:00:00,1609.0,4880.45326850005,note 8326,4880.45326850005
2024-12-12 23:00:00,1622.0,2767.427459262559,note 8327,2767.427459262559
2024-12-13 00:00:00,1789.0,1544.18402936095,note 8328,1544.18402936095
2024-12-13 01:00:00,1849.0,187.27030694028957,note 8329,187.27030694028957
2024-12-13 02:00:00,1944.0,1908.2737389702904,note 8330,1908.2737389702904
2024-12-13 03:00:00,1458.0,633.2415095768113,note 8331,633.2415095768113
2024-12-13 04:00:00,1666.0,186.3028799697276,note 8332,186.3028799697276
2024-12-13 05:00:00,1309.0,1830.4121823857863,note 8333,1830.4121823857863
2024-12-13 06:00:00,,4180.066476096785,note 8334,4180.066476096785
2024-12-13 07:00:00,1073.0,4538.4099196393045,note 8335,4538.4099196393045
2024-12-13 08:00:00,1937.0,3211.480061342523,note 8336,3211.480061342523
2024-12-13 09:00:00,1659.0,4436.721064764155,note 8337,4436.721064764155
2024-12-13 10:00:00,1880.0,4872.527284812023,note 8338,4872.527284812023
2024-12-13 11:00:00,1345.0,3498.0694286157586,note 8339,3498.0694286157586
2024-12-13 12:00:00,1013.0,4506.1182654934455,note 8340,4506.1182654934455
2024-12-13 13:00:00,1893.0,1773.6514903464054,note 8341,1773.6514903464054
2024-12-13 14:00:00,1076.0,2042.9953783526264,note 8342,2042.9953783526264
2024-12-13 15:00:00,1621.0,4155.38705346473,note 8343,4155.38705346473
2024-12-13 16:00:00,1054.0,2178.979019465716,note 8344,2178.979019465716
not-a-date,1765.0,340.65075352231906,note 8345,340.65075352231906
2024-12-13 18:00:00,1667.0,604.2992017509353,note 8346,604.2992017509353
2024-12-13 19:00:00,1035.0,3398.6759513731004,note 8347,3398.6759513731004
2024-12-13 20:00:00,,3730.635318382723,note 8348,3730.635318382723
2024-12-13 21:00:00,1176.0,663.5787751848378,note 8349,663.5787751848378
2024-12-13 22:00:00,1120.0,446.06653381392147,note 8350,446.06653381392147
2024-12-13 23:00:00,1028.0,706.2655553947546,note 8351,706.2655553947546
2024-12-14 00:00:00,1700.0,4945.147814988189,note 8352,4945.147814988189
2024-12-14 01:00:00,,1851.7971713041002,note 8353,1851.7971713041002
2024-12-14 02:00:00,1852.0,2617.614834737285,note 8354,2617.614834737285
2024-12-14 03:00:00,1522.0,4520.099747607,note 8355,4520.099747607
2024-12-14 04:00:00,1920.0,1529.9263652107184,note 8356,1529.9263652107184
2024-12-14 05:00:00,1566.0,2417.5620140615692,note 8357,2417.5620140615692
2024-12-14 06:00:00,1003.0,4569.391445340776,note 8358,4569.391445340776
2024-12-14 07:00:00,1791.0,593.3410409530243,note 8359,593.3410409530243
2024-12-14 08:00:00,1626.0,1344.4558212630116,note 8360,1344.4558212630116
2024-12-14 09:00:00,1277.0,4225.753903561867,note 8361,4225.753903561867
2024-12-14 10:00:00,1861.0,4546.91123396484,note 8362,4546.91123396484
2024-12-14 11:00:00,,2995.108209757724,note 8363,2995.108209757724
2024-12-14 12:00:00,1265.0,2514.076746614871,note 8364,2514.076746614871
2024-12-14 13:00:00,1737.0,602.1258018477537,note 8365,602.1258018477537
2024-12-14 14:00:00,1541.0,3669.081001539302,note 8366,3669.081001539302
2024-12-14 15:00:00,1038.0,993.1388395306976,note 8367,993.1388395306976
2024-12-14 16:00:00,1029.0,644.4814080436576,note 8368,644.4814080436576
2024-12-14 17:00:00,1000.0,785.7234479298772,note 8369,785.7234479298772
2024-12-14 18:00:00,1150.0,2495.3460009059763,note 8370,2495.3460009059763
2024-12-14 19:00:00,1040.0,1780.6799988236444,note 8371,1780.6799988236444
not-a-date,1842.0,313.8852056713249,note 8372,313.8852056713249
2024-12-14 21:00:00,1819.0,2618.6493883198677,note 8373,2618.6493883198677
2024-12-14 22:00:00,1977.0,1269.2301028509726,note 8374,1269.2301028509726
2024-12-14 23:00:00,1481.0,2374.2963492208505,note 8375,2374.2963492208505
2024-12-15 00:00:00,1608.0,706.3521506692142,note 8376,706.3521506692142
not-a-date,1579.0,3032.96277120856,note 8377,3032.96277120856
2024-12-15 02:00:00,1869.0,3026.454511817778,note 8378,3026.454511817778
2024-12-15 03:00:00,1026.0,4318.613517903713,note 8379,4318.613517903713
2024-12-15 04:00:00,1140.0,2663.4752845796015,note 8380,2663.4752845796015
2024-12-15 05:00:00,1200.0,1285.698476206936,note 8381,1285.698476206936
2024-12-15 06:00:00,1583.0,3046.1413216845795,note 8382,3046.1413216845795
not-a-date,1681.0,2349.7209901265514,note 8383,2349.7209901265514
not-a-date,1278.0,3116.9013757367743,note 8384,3116.9013757367743
2024-12-15 09:00:00,1955.0,131.18086681810382,note 8385,131.18086681810382
2024-12-15 10:00:00,1380.0,4628.563467827705,note 8386,4628.563467827705
2024-12-15 11:00:00,1790.0,error,note 8387,error
2024-12-15 12:00:00,1038.0,4821.505805863556,note 8388,4821.505805863556
2024-12-15 13:00:00,1969.0,4955.6250673930435,note 8389,4955.6250673930435
2024-12-15 14:00:00,1435.0,4669.512848933075,note 8390,4669.512848933075
2024-12-15 15:00:00,1176.0,3194.9844805625785,note 8391,3194.9844805625785
2024-12-15 16:00:00,1018.0,957.5647850174585,note 8392,957.5647850174585
2024-12-15 17:00:00,1087.0,3828.100586570722,note 8393,3828.100586570722
2024-12-15 18:00:00,1037.0,339.2484449136189,note 8394,339.2484449136189
2024-12-15 19:00:00,1341.0,2125.0243037114215,note 8395,2125.0243037114215
2024-12-15 20:00:00,1528.0,444.93402872378596,note 8396,444.93402872378596
2024-12-15 21:00:00,1681.0,518.0751355950849,note 8397,518.0751355950849
not-a-date,1701.0,997.63919818085,note 8398,997.63919818085
2024-12-15 23:00:00,1399.0,120.21788949243619,note 8399,120.21788949243619
2024-12-16 00:00:00,1052.0,3718.045094098584,note 8400,3718.045094098584
not-a-date,1200.0,2713.3811159845886,note 8401,2713.3811159845886
2024-12-16 02:00:00,1351.0,476.1130086122166,note 8402,476.1130086122166
2024-12-16 03:00:00,1674.0,4206.786102382068,note 8403,4206.786102382068
2024-12-16 04:00:00,1978.0,557.5202030392204,note 8404,557.5202030392204
2024-12-16 05:00:00,1370.0,686.4073422896505,note 8405,686.4073422896505
2024-12-16 06:00:00,1522.0,2514.4825219339714,note 8406,2514.4825219339714
2024-12-16 07:00:00,1689.0,1351.972360645985,note 8407,1351.972360645985
not-a-date,1147.0,919.0877638359774,note 8408,919.0877638359774
2024-12-16 09:00:00,1704.0,error,note 8409,error
2024-12-16 10:00:00,1395.0,1582.1184442652684,note 8410,1582.1184442652684
2024-12-16 11:00:00,1724.0,888.8057708522067,note 8411,888.8057708522067
2024-12-16 12:00:00,1080.0,4997.585528359683,note 8412,4997.585528359683
2024-12-16 13:00:00,1887.0,4233.173539949417,note 8413,4233.173539949417
2024-12-16 14:00:00,,4909.809621352267,note 8414,4909.809621352267
not-a-date,1358.0,2547.1109087900286,note 8415,2547.1109087900286
2024-12-16 16:00:00,1048.0,3874.1000718560304,note 8416,3874.1000718560304
2024-12-16 17:00:00,1810.0,2344.717677021664,note 8417,2344.717677021664
2024-12-16 18:00:00,1035.0,3907.43670194842,note 8418,3907.43670194842
2024-12-16 19:00:00,1411.0,2095.3551063245905,note 8419,2095.3551063245905
2024-12-16 20:00:00,1908.0,1605.8725587670083,note 8420,1605.8725587670083
not-a-date,,1288.1002203031305,note 8421,1288.1002203031305
2024-12-16 22:00:00,1980.0,1067.4441369565884,note 8422,1067.4441369565884
2024-12-16 23:00:00,1368.0,3990.594545755791,note 8423,3990.594545755791
2024-12-17 00:00:00,1722.0,3447.9609223625616,note 8424,3447.9609223625616
2024-12-17 01:00:00,1001.0,error,note 8425,error
2024-12-17 02:00:00,1423.0,error,note 8426,error
2024-12-17 03:00:00,1895.0,1653.6342589484714,note 8427,1653.6342589484714
not-a-date,1392.0,3879.7574689818002,note 8428,3879.7574689818002
2024-12-17 05:00:00,1227.0,1027.0975561511814,note 8429,1027.0975561511814
2024-12-17 06:00:00,1307.0,3366.1837846005114,note 8430,3366.1837846005114
2024-12-17 07:00:00,1373.0,2963.784119281014,note 8431,2963.784119281014
not-a-date,1331.0,813.5431162754896,note 8432,813.5431162754896
2024-12-17 09:00:00,1945.0,3942.2831148841565,note 8433,3942.2831148841565
2024-12-17 10:00:00,1783.0,4933.704911357686,note 8434,4933.704911357686
2024-12-17 11:00:00,1502.0,1942.3249300846862,note 8435,1942.3249300846862
2024-12-17 12:00:00,1910.0,1204.4095556076936,note 8436,1204.4095556076936
2024-12-17 13:00:00,,2438.298313858425,note 8437,2438.298313858425
2024-12-17 14:00:00,1848.0,2552.0262832318735,note 8438,2552.0262832318735
2024-12-17 15:00:00,1609.0,4991.689960769656,note 8439,4991.689960769656
2024-12-17 16:00:00,1805.0,741.2641430323778,note 8440,741.2641430323778
2024-12-17 17:00:00,1435.0,1720.189537836755,note 8441,1720.189537836755
2024-12-17 18:00:00,1814.0,2697.5446055054867,note 8442,2697.5446055054867
2024-12-17 19:00:00,1009.0,4906.438699759686,note 8443,4906.438699759686
2024-12-17 20:00:00,1500.0,4527.527302731832,note 8444,4527.527302731832
2024-12-17 21:00:00,1761.0,4682.334349191901,note 8445,4682.334349191901
2024-12-17 22:00:00,1890.0,3614.61538583946,note 8446,3614.61538583946
2024-12-17 23:00:00,1419.0,2948.0454062189847,note 8447,2948.0454062189847
2024-12-18 00:00:00,,2298.1337308816796,note 8448,2298.1337308816796
2024-12-18 01:00:00,1031.0,1208.668059849837,note 8449,1208.668059849837
2024-12-18 02:00:00,1184.0,2140.7321879271267,note 8450,2140.7321879271267
2024-12-18 03:00:00,1589.0,1346.9345320088737,note 8451,1346.9345320088737
2024-12-18 04:00:00,1627.0,691.3641973716904,note 8452,691.3641973716904
2024-12-18 05:00:00,1180.0,477.27441298463,note 8453,477.27441298463
2024-12-18 06:00:00,1219.0,3475.6349263779043,note 8454,3475.6349263779043
2024-12-18 07:00:00,1774.0,4538.406889641223,note 8455,4538.406889641223
2024-12-18 08:00:00,1759.0,2978.2866931211493,note 8456,2978.2866931211493
2024-12-18 09:00:00,1725.0,3206.63615283291,note 8457,3206.63615283291
2024-12-18 10:00:00,1653.0,4800.2475238526295,note 8458,4800.2475238526295
2024-12-18 11:00:00,1394.0,1782.738448468777,note 8459,1782.738448468777
2024-12-18 12:00:00,1739.0,3539.2855658657118,note 8460,3539.2855658657118
2024-12-18 13:00:00,1569.0,178.67527194749061,note 8461,178.67527194749061
2024-12-18 14:00:00,1813.0,1520.4470811375745,note 8462,1520.4470811375745
2024-12-18 15:00:00,1946.0,1454.1689331446544,note 8463,1454.1689331446544
not-a-date,1542.0,1532.038767235587,note 8464,1532.038767235587
not-a-date,1011.0,1543.3679179710912,note 8465,1543.3679179710912
2024-12-18 18:00:00,1036.0,940.1193786333993,note 8466,940.1193786333993
2024-12-18 19:00:00,1825.0,835.6086217993957,note 8467,835.6086217993957
2024-12-18 20:00:00,1411.0,4982.6465163512,note 8468,4982.6465163512
2024-12-18 21:00:00,1189.0,137.46319709720964,note 8469,137.46319709720964
2024-12-18 22:00:00,1077.0,2804.1869273974726,note 8470,2804.1869273974726
2024-12-18 23:00:00,,3953.3665448673714,note 8471,3953.3665448673714
2024-12-19 00:00:00,1825.0,1737.6992684035956,note 8472,1737.6992684035956
not-a-date,1918.0,4134.025446800926,note 8473,4134.025446800926
2024-12-19 02:00:00,1168.0,4999.2395750001615,note 8474,4999.2395750001615
not-a-date,1676.0,1270.2958424985025,note 8475,1270.2958424985025
2024-12-19 04:00:00,1780.0,1843.2026973893412,note 8476,1843.2026973893412
not-a-date,1047.0,3600.517374000014,note 8477,3600.517374000014
2024-12-19 06:00:00,1359.0,1354.5187760574267,note 8478,1354.5187760574267
2024-12-19 07:00:00,1914.0,4520.706379236499,note 8479,4520.706379236499
2024-12-19 08:00:00,1569.0,733.8460017550115,note 8480,733.8460017550115
2024-12-19 09:00:00,1847.0,2953.925951793655,note 8481,2953.925951793655
2024-12-19 10:00:00,1760.0,948.7862920581642,note 8482,948.7862920581642
2024-12-19 11:00:00,1604.0,868.8683144792603,note 8483,868.8683144792603
2024-12-19 12:00:00,1599.0,336.35188210336787,note 8484,336.35188210336787
2024-12-19 13:00:00,1712.0,521.8731966474154,note 8485,521.8731966474154
2024-12-19 14:00:00,1649.0,2453.919286963536,note 8486,2453.919286963536
2024-12-19 15:00:00,1026.0,3564.5357234299177,note 8487,3564.5357234299177
not-a-date,1816.0,3354.390759043507,note 8488,3354.390759043507
2024-12-19 17:00:00,1077.0,788.2121253397609,note 8489,788.2121253397609
2024-12-19 18:00:00,1209.0,794.000323393328,note 8490,794.000323393328
2024-12-19 19:00:00,1207.0,2011.6870612158946,note 8491,2011.6870612158946
2024-12-19 20:00:00,1007.0,error,note 8492,error
2024-12-19 21:00:00,1788.0,error,note 8493,error
2024-12-19 22:00:00,1111.0,4632.293234571384,note 8494,4632.293234571384
2024-12-19 23:00:00,1439.0,2881.3374107036443,note 8495,2881.3374107036443
not-a-date,1201.0,977.5471222363738,note 8496,977.5471222363738
2024-12-20 01:00:00,,4896.459698170746,note 8497,4896.459698170746
2024-12-20 02:00:00,1560.0,1924.1010250988902,note 8498,1924.1010250988902
2024-12-20 03:00:00,1448.0,3552.683917947971,note 8499,3552.683917947971
2024-12-20 04:00:00,1658.0,2761.3161520113067,note 8500,2761.3161520113067
2024-12-20 05:00:00,1384.0,3157.4433244485213,note 8501,3157.4433244485213
2024-12-20 06:00:00,1885.0,3486.1570205128264,note 8502,3486.1570205128264
2024-12-20 07:00:00,1669.0,1486.2816449533684,note 8503,1486.2816449533684
not-a-date,1801.0,1853.1363347736894,note 8504,1853.1363347736894
not-a-date,1117.0,1658.3000581495367,note 8505,1658.3000581495367
2024-12-20 10:00:00,1865.0,1221.7853649912731,note 8506,1221.7853649912731
2024-12-20 11:00:00,1896.0,4709.584530881001,note 8507,4709.584530881001
2024-12-20 12:00:00,1645.0,126.64457495542169,note 8508,126.64457495542169
2024-12-20 13:00:00,1711.0,3724.3307832328014,note 8509,3724.3307832328014
2024-12-20 14:00:00,1324.0,1424.6973864291824,note 8510,1424.6973864291824
2024-12-20 15:00:00,1536.0,4872.896315160914,note 8511,4872.896315160914
2024-12-20 16:00:00,1554.0,4614.869080230679,note 8512,4614.869080230679
2024-12-20 17:00:00,1557.0,4646.029480129976,note 8513,4646.029480129976
2024-12-20 18:00:00,1662.0,2736.197228069203,note 8514,2736.197228069203
2024-12-20 19:00:00,1160.0,1875.9750466513706,note 8515,1875.9750466513706
2024-12-20 20:00:00,1295.0,1528.3160324869516,note 8516,1528.3160324869516
2024-12-20 21:00:00,1920.0,4225.603051277142,note 8517,4225.603051277142
2024-12-20 22:00:00,1805.0,4594.98489175343,note 8518,4594.98489175343
2024-12-20 23:00:00,1708.0,1646.2686302878947,note 8519,1646.2686302878947
2024-12-21 00:00:00,1985.0,error,note 8520,error
2024-12-21 01:00:00,,229.26944923130813,note 8521,229.26944923130813
2024-12-21 02:00:00,1112.0,3002.199500422533,note 8522,3002.199500422533
not-a-date,1348.0,1155.6172497974812,note 8523,1155.6172497974812
not-a-date,1987.0,2417.2704879331477,note 8524,2417.2704879331477
not-a-date,1363.0,1994.2629071949787,note 8525,1994.2629071949787
2024-12-21 06:00:00,1999.0,471.1550337135944,note 8526,471.1550337135944
2024-12-21 07:00:00,1679.0,3009.9413795533987,note 8527,3009.9413795533987
2024-12-21 08:00:00,1036.0,152.22855350384413,note 8528,152.22855350384413
2024-12-21 09:00:00,1721.0,3406.01821574736,note 8529,3406.01821574736
2024-12-21 10:00:00,,2352.837141188526,note 8530,2352.837141188526
2024-12-21 11:00:00,1508.0,2440.187928636203,note 8531,2440.187928636203
not-a-date,1239.0,2472.204396495289,note 8532,2472.204396495289
2024-12-21 13:00:00,1470.0,2421.9855361945156,note 8533,2421.9855361945156
2024-12-21 14:00:00,1442.0,4211.28226050021,note 8534,4211.28226050021
2024-12-21 15:00:00,1066.0,4152.921452009989,note 8535,4152.921452009989
2024-12-21 16:00:00,,4454.345106179745,note 8536,4454.345106179745
not-a-date,1207.0,1526.9227609102559,note 8537,1526.9227609102559
2024-12-21 18:00:00,1029.0,error,note 8538,error
2024-12-21 19:00:00,1751.0,4135.93813501854,note 8539,4135.93813501854
2024-12-21 20:00:00,1705.0,1349.812600679107,note 8540,1349.812600679107
2024-12-21 21:00:00,1927.0,4230.766172329182,note 8541,4230.766172329182
2024-12-21 22:00:00,1145.0,2216.8277930152976,note 8542,2216.8277930152976
2024-12-21 23:00:00,,1643.9887583089119,note 8543,1643.9887583089119
2024-12-22 00:00:00,,1429.314419780131,note 8544,1429.314419780131
not-a-date,1943.0,2920.869252895335,note 8545,2920.869252895335
2024-12-22 02:00:00,,581.7880991059011,note 8546,581.7880991059011
2024-12-22 03:00:00,1418.0,2157.825556659432,note 8547,2157.825556659432
2024-12-22 04:00:00,1578.0,420.6362494076119,note 8548,420.6362494076119
2024-12-22 05:00:00,1625.0,2347.122843284049,note 8549,2347.122843284049
